source_file,source_line,response_0_sha256,response_1_sha256,stratum,stratum_population_N_h,stratum_sample_n_h,inclusion_probability,design_weight_N_h_over_n_h,within_stratum_draw_order
Alpaca-7B-train.jsonl,21493,328c3495f29ae167f7256030960236f822d4fef531f8df76962f4868b08964f1,0370e8a955493db2aafce757adf80afb4f5b7682b3a422a1ce07c437741d4043,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,12
Alpaca2-7B-train.jsonl,15871,fc950885997fd8edb5570e67f884c3e1780eb093d00c2a675c92f816658a84a1,a12649014942e72c539c07c064177398750e115b7441f4b41734eddba5492aaf,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,13
Alpaca-7B-train.jsonl,11615,96ead6ed244f059a8e3222a5d6be9ee3a815b4f5474c2a6e332130c8d097ef65,e5b1c22aef8112d7599be923ea774c1be04830c8d248c728d0d80f487a8be603,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,14
Alpaca2-7B-train.jsonl,12129,107a21a6573b4e9febf4693c4e8f1a840392c71e7edbcf3d0d3222c254678496,eaefa95ee0805bf9605efb55dde16ebae15fc2791c13e0bebd4d3db79cb43094,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,15
Alpaca-7B-train.jsonl,17325,9b2b819250af916d0064a5f1567bf43b026924beacfdbc666672d405451e0735,5a653a1c859ef8912ac4b0b5f3f09f19fed482d5c839078f1d6edc6cc614b0a1,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,16
Alpaca2-7B-train.jsonl,7759,39aa1b24c46310b32b3f43ee939df047526050fc8b8703718649f191c2f3793c,470a299ac4a8e2e26322cacbe776fc5660655563576ea20c7186efca46a1e4b2,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,17
Alpaca3-8B-train.jsonl,5013,bc9263dc1befe8aed3a367b82bd86ab1137e83e8fe964225f3f51e9acf14e4ee,d714153b8f0a10e3968e79a26cadbc4459b85eda407c5024f840400b4bc04a11,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,18
Alpaca-7B-train.jsonl,4660,6c7766cfa2e2fc804a10149eeae7461c82d830cc0822499ad27e1516f3b1bf0c,37f676bb18885de91b220f06e69136e8a6837aef125145a6ed46aaec293aef5f,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,19
Alpaca-7B-train.jsonl,19595,8f491debcdb0b45c6663ec72a36a8c3f525a0d0ef6810955f19c137aac5a6591,060d6ae24779a1cd8d570a17d16677fa386d9985e9a36fb113c2fdcf3c8e7996,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,20
Alpaca3-8B-train.jsonl,3760,da0d18a8ffdd09e41b6fcbb798fbf0882d53734adb8583add6f8cfd23f271d57,59331d617746190a5ec6c6417823628f3a824ecf45acdb1b3684773aae47579a,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,21
Alpaca2-7B-train.jsonl,3865,a2ba749b014c532670e9f2e3eea78f8a56426426ac19e7006f16073e6f5cc58a,5593e0013ca57f5e50b3b91a62ba074f83fc833301ec643cb76914a7c5e6daaf,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,22
Alpaca2-7B-train.jsonl,1995,987694392fc447fe562fcd16cbec5367b74e95f26ceb6dedb1d3d00fcef24c79,cc6646e832d8cdef591cdf8f566cddbe1a3f9f5f909289d48f5c4a9887bbd802,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,23
Alpaca2-7B-train.jsonl,19296,e3697d43378dcb09864a5ae193434029db6a640c5fa608acb3afd87260ed5b1d,accf58c061b9f8a1ddcade076d205c91ef5ed5a3f680b8aaf553b51d3f00bcde,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,24
Alpaca-7B-train.jsonl,23307,087702db58db411846eb436336546c29e279dac88377de035e47fa86d304eca2,ff2c549a07f9b0be7e466c3ac3cd39585c93d8df3040d9f6912240933a12eb58,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,25
Alpaca3-8B-train.jsonl,13768,5d8e51e1195c68d20fea871bb6a973d3299ce4b0955a511fc24f5286ff04bc08,f428fc5e5e741cb1ccdebdd70d89d22c0232e58ecded02ecad7193d3279ef002,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,26
Alpaca-7B-train.jsonl,7842,cca6020380f226c668cf0132278076c573f51e7bd056eff52a9759152146d2b1,9ddee640f567c409f74dad583a56fa98204268173d08354cad40ff8fabc8febc,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,27
Alpaca-7B-train.jsonl,23612,5b771ea010e52cc027618bf546a058b1db9d0412a9a769d1faea018c4c27c10c,744b5139b028df8dc13419bab68f4c7bc6b5f09402915db4a09de1494b8b4c9b,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,28
Alpaca-7B-train.jsonl,23705,8f1fff8367509f411728c13194629eb32c4e09fcb7d3d7fc1b6f130db02337ea,512ad6b23a96f981cf6e299b7079b1c9766f4474fc4dc3a575baa8df8e40ec0b,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,29
Alpaca2-7B-train.jsonl,9126,4aaacc736edca25dfb84cab5e97b8284c67d62d4e95191d8a85f6073f0e4fbe1,c9a2395abe4b5fa58415b0bbc3463dc8e6fb114520a545eb7ba325e91672bafd,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,30
Alpaca-7B-train.jsonl,27090,0e9eddcdb702d8ae957e6b932e637eef47992d55d5e23c80caacf93c26fd120a,25e08aab814ce4a0e6322ad44684cd13a02c47462ead4892333f236bef05a8db,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,31
Alpaca3-8B-train.jsonl,1628,bbff100f274307cd1f14a89f4ee4db84ce2bb157dd37082b9aa4f82ff8090f90,9aaaa9885ac11596ca33e16ac0a99c4ef82b427c5caf350f674d44d411f4cf45,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,32
Alpaca3-8B-train.jsonl,5135,c95b1b0af564b791a9b4508b0cb6f96f48cca8955fa9fe87aa62734bfe2b68bb,c1c39638c454d348165d4a80670216f3ca73927f245de31864101bb44234ea92,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,33
Alpaca2-7B-train.jsonl,12499,bc9729f8084310575509b8be4dde6bd47cfc634ebc0c33d02d38392166ecec4c,2cb5aecc132092bdc9d97064258d34ab0f1168be5726d2561b0019c3317d744d,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,34
Alpaca2-7B-train.jsonl,13011,a0536bacfbffc1ddfc9fdee418037ca55c5761f444968ea9a0c5a44d8d66da6b,703c7da3986ddf1589b412767a2fbc6b3f8aa490441e934d1e69cdad1724bec3,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,35
Alpaca-7B-train.jsonl,26647,10cc6308054d040e7383d9140db48388d0844ad3b1d095a8072437c014d9fc0b,c4d839e3938025c4dd50b001ecfe19ae405ccf60573781e4166f649c403d6c17,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,36
Alpaca3-8B-train.jsonl,5676,cbf5be5414f1cf69b074c1dcfdde3382cf13ccc9f12e1ad3e4f16df429dd7127,fb27a9ad936d0298bb4f0affb6df0c71a93766f3e5825f356053eeee264ac53c,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,37
Alpaca-7B-train.jsonl,24039,575657c82d06e7fab1d11444f1d33400122ede501c9959a52d0a493428edf078,b8095a9fe9453186a12bc3cfbea36105ade501436b7a19a89babfe11ac627b91,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,38
Alpaca-7B-train.jsonl,8069,e9d8ad310c142770bec590b284db519db2bbcd6a63db6c11d3ef435085a3ae02,3eb35bbaf165d9aac3f41876a85df2584e0db645f872878bd399eb29b9379286,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,39
Alpaca3-8B-train.jsonl,19354,7816c7ca7696b079c34eb8e8959a884807b3ffc31197feb67962aa62954afc47,7281a331a379c4470e01f1e8eb447cdce45e439846c83e2983b51fe8cad1c7f5,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,40
Alpaca-7B-train.jsonl,3770,36acdaf0941d4542db5139b0d7882d42d80c9ac66692c369a6e13b3ca5fb937d,295cc0760de792bddf9ddd1c35b6dadaac877f96d12808acf70b6eea7f6e568d,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,41
Alpaca-7B-train.jsonl,9297,106d66107fcedbc626fb8814f3bf767449ef239de97483f5cf5abae6b521bf16,c0f4e925623426b602c5fe4dd3c1c21b0cf07ed27eb0bd023199a04dea7ae36e,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,42
Alpaca-7B-train.jsonl,302,454e4842a92605597cdf89d777adbdc3664210cc7fc81454576eaffaee9af270,bdc0126c32b2e057d4d4a55577e6208cb8af697e084c9dd1b4c4d1f4df6691c6,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,43
Alpaca-7B-train.jsonl,24443,328dea6424ad0862fdb2b0dfa0f14378eb51fe259d374798a710b79e003ff076,81aa22b6f3ee644f4dab977b87ac0cff6857c5cdffd38d6e17965ffe26828d3d,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,44
Alpaca-7B-train.jsonl,7873,ee2a8a45ec1270f041c5957362cdbdd377d0d9cbedf0c50a3514182e7bbfeb32,09cb58e46f258c29faeee9439b75005b0d5cfca0136ab725cce570a4f6a33edb,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,45
Alpaca2-7B-train.jsonl,22679,bd639ac3714691751df9ccf2f547ef7dd3b951ffe3bfa0ac01d0003edb977ca6,a56fbfd57005d102b636aee253d5330b4b7caafe2327332174721e5b9a543d67,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,46
Alpaca3-8B-train.jsonl,18957,187977a985e87c2b1189887080dd723987fe336f33454820003504bac85a795c,15c9ec8dda4c3e041990ac2661f8c8370013d5571acd003f466cacda06061f1c,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,47
Alpaca-7B-train.jsonl,20779,119d75d6ac5f7b94f5aaceaf142d293e520dde4d19b762cf758ae974aad8e2a3,6f39d6b2ca88a9448bfd24025a501d3c8c4587510d51039746123a90e5b0d4c1,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,48
Alpaca-7B-train.jsonl,18509,8657c9d1954603c46b11ccbea6165e80f05496b0ef6295fc3c8de7c25ffe08c0,2ecc3e30266a44c963fe44f82fe1366b2700e9f5bfb7247acae594a4c02b7839,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,49
Alpaca2-7B-train.jsonl,240,4f5c08b3fc17cb675e19eff2bbc8f7e1fed4211cd406bd55e47183119ba03623,a1e83de2502f543488eb514c11d7558ad36d15387055cbc9b5634c84681ffd0a,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,50
Alpaca3-8B-train.jsonl,5943,7f2cd588e16fd4618491fd10b4e1fc55838c2c0cdaafe67365a4eca550ed0a6d,59fa7f86020edec0cbed8f68a66ad7ac7a6cf3ad4799a69e690518b137fe2373,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,51
Alpaca3-8B-train.jsonl,15322,0b2b7fe819020bed30b09992318889475dd59d1853acab662e38a89ac79b118a,ffcb51ee9dbb674620a31b9268f5a1c4373e2bc84894025d8451898bc2f65339,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,52
Alpaca2-7B-train.jsonl,503,bc6158801e4be12070accf0bff74d497570a079dcb6b1ccba655bbac6ec973a0,6bea41fdde47d0bbeddb0e0d35f616be371ef1515df4d459aac23f615a97c1a2,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,53
Alpaca-7B-train.jsonl,13663,52e129d3e70ade01a68f2ecb8baf1b75a450d719ab0233484e31733c05035f4e,2a768125a0b6ddbcab100804343636d032dea57294e2aa20e0bd192551607ffe,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,54
Alpaca3-8B-train.jsonl,1459,345be868994c541a789c53c9466fecdc3d57f047dd09bca0da6a1b7c5e547a04,9f9abb184756825fae227cd80c18d66d164a37b3ec84e96274f019c273c29152,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,55
Alpaca3-8B-train.jsonl,18950,748e6466c5ee6b79f0aee25c55071df92f22e7e04583974340312459666db4b0,97c1d10c7e41ca150b3a4cfb797525529d173c32b9e31c229ec83bceed710b44,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,56
Alpaca-7B-train.jsonl,24343,ac9a56560fa6339b4eea5b959d41ad753849b5ead2da83202e9695250da91b2d,8407e7316836c4821eb8dc34ebb62f3f68f9417dffdaaa4e56bf4b35455f27f9,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,57
Alpaca-7B-train.jsonl,20419,140ea6b76eef7bf02ecbd5bce666f3a50dee2e508d0a83698b2aabd07a1e85ce,e11d7cb676bfe68ac077950a9a0053bb8564c80f61d14993c57f7faf2e4a5de6,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,58
Alpaca3-8B-train.jsonl,18319,d370552792a12bdbec3bda2811450783816bde26623948945769e76c390d8d9b,b530a5be3780e2458d6ed5fd3bf37819831b91ca8ba235e00c45b80e90bbdf6f,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,59
Alpaca-7B-train.jsonl,4562,9cd35c27a0e3592354b62421ef2579acede8467838cc31ac1ad31b6303519834,5fd678783e1ec120a8af3962619c00b88e61408b051d8318bbc4b3f7fe064c7e,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,60
Alpaca3-8B-train.jsonl,16433,ae9d5609cb5065fad1f77841c2c82e33850d12bc9309ef1fd007e3f05f3b1e52,1fb32ba15662215a570879f8a70222387c996b68c78821b64375c42473c9bbe0,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,61
Alpaca-7B-train.jsonl,21252,feb7fb1c35b561793c5398e23853489f34da7e65bb6a73b3d5e8a97e82f1a2e1,d294811a6d6335a928abe369391c4367e38e2042bf21f22aefe614ed263fc4ad,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,62
Alpaca-7B-train.jsonl,10494,43dbc2068cb26c8506ad1942aa5fb8bc81ea0ad710a28da6b6aba78e5d66a099,ce54eb1d1b600315efbc3cd91444d812a91fe3fc3df2bd20dd4f660e0afe9f8e,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,63
Alpaca2-7B-train.jsonl,391,43e31dfedd667a594f151daf91e43b1e45bda91672810881b550ad0d5fd82119,42a70ecd0f34e181c6ce3ce389a2bd63bb2a9d8fc5433d0351d7bcf2b153ffae,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,64
Alpaca2-7B-train.jsonl,22409,0f9f5db2b0d229d55c7f23cb5e7fc6682f4e99614afd6b8b8916c3b255b707c1,7e6a99700b97cae4654574485ac4901aac2ba3d9fba96ae9f34ee66a995f5f96,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,65
Alpaca-7B-train.jsonl,7000,978737892a153d26d29bea3a5dae7546cf4390e887df4eaa6d613db089eddc46,be7fd934158aa37b5aabfe2e21f759bba6bfa5ba554117d9564227d63cc0427b,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,66
Alpaca2-7B-train.jsonl,18208,0c55ee656852b18f2f9d52541b7c9a20ec0caa4ba7d1cc37b3af664b4c6c8462,027e6baf8821c049dea381b4590b97bcb6bbab8dd4d569b101aea8603eb305ca,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,67
Alpaca3-8B-train.jsonl,8755,4e5bbd079241f54bb8b037efd22b88cd9487ae6285e603caf7ec6e0d0b34128c,befaa5151b2a3625d85d10a685f6edc959db13304bfa435218d3158add595602,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,68
Alpaca3-8B-train.jsonl,2650,920b948e48efb6412afce95ef95972ab327c097bcf7295215ff789c971ffd4b0,cc983313c036f71ea6ad56a5f63b4db899afcb3d844bf96b22257322543adc34,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,69
Alpaca2-7B-train.jsonl,495,3ee7d8519c00705ab580757fc884d3a6aaf5412c6c50a2560cf3fa95744d7565,a341dd7259cdb96d068019acfb5fa3ddb7707ea722ba6bbbac95382e06a6d702,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,70
Alpaca-7B-train.jsonl,24403,2bb2d42475638871774b2956db7dae7be86a734f1f7c14446a95ebfde38c9034,5f6edadedf2ffcb45ffd7b5932a2d772491ab5ca853857de94122f00f3a8e5e8,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,71
Alpaca-7B-train.jsonl,22800,8ad3074bcf4ae61018cbc0df397600d5010c04660533e4bf759f8dae0dc2b3fe,989ca8850ede19f8280e9263a6bba30a50412a9161749d2833b180c43a786e7d,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,72
Alpaca2-7B-train.jsonl,18065,e59d2e9dd5fa5ab9752f98e55025a120b8071f6f9264c26b9e312afff90e1eec,2acf81aa4c264fb9064f673f43c2ba1805053d71f969104b2321bc258cb41a43,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,73
Alpaca-7B-train.jsonl,25146,eb9b260b5509ab5ea6a53592d694ea68116fde66fbbc7b48b0bd00f89f93a5f1,92bf5b27dcfdf358c4f2dc134d940c4e6ef911dcfb20e89a1ce1ff6ea26e612a,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,74
Alpaca2-7B-train.jsonl,8521,ac350793ba7b3843e820d2ac46754e971f3d1a380a34a7c0110822afb7f11fe4,f832fdcda0dd50519e660703b2e3bb9efc187ecd03769242490ecbb236179654,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,75
Alpaca-7B-train.jsonl,16285,4722f85575687c365ffa2556d7e7f1f7a5f4e13f18dae5cce503d295bc528f5b,b7ac700e48e51e5118aa8084d12df5f787bd5d9481ad21a427fa21e80446909a,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,76
Alpaca2-7B-train.jsonl,21034,a4398249939cf99574a42a17ed2fb41974cc327526e8eefc67c7b0846f4ed016,197dbaa6feb914412b1e1fac85e9749bee17e3847eb93e8ac89300fd36e2264e,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,77
Alpaca3-8B-train.jsonl,20373,ab8a87843342d296716ca5c0a7bb75c2d94687074637dfdaab3bc109d5c0b86a,38b8235f3e01f19a9ab8f9c531cbcc8d81a46112b5ecdf721d0ceaf90b0fb9ed,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,78
Alpaca-7B-train.jsonl,1483,e828c38a766df66fd93bf7e3bc74d6721386410f388ceef87977192fd7eb4549,f777499bd4ed5094da6af7aee9c4d4ca5a79fe2ddb01ab17595220619c24584c,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,79
Alpaca-7B-train.jsonl,24590,c4b3ecea822c38597f023224dc1bdc779d335de91e9a9423d05f559923c6f989,7a936da2d6755245194ced541ed0ff628bdd8608d027fbe851a51ace51085fef,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,80
Alpaca-7B-train.jsonl,22498,34689ca05d59520079548b76eb4be6ef7b28e2ed8fe517011919969a746709dc,e66ab46c5906b8b2793d7c74776ee7ec17e88183ec546cdd910e8fe1a7089417,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,81
Alpaca3-8B-train.jsonl,13287,74e80010ffbc5a23202c37c00787f4c9d06deab80fb32cb462fde5abf0f53580,ac14249320dd729a08ca9c0db381d8f80bcc78f76ab72d5f261b83696a7fab39,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,82
Alpaca-7B-train.jsonl,24368,b94acecc271c4cbb696f5bbc46039e9634fb9798ba52e58c240dffa5b829b28e,cb501001ecf1ecbe6a98e93a2ba702a7099d168d34baf719c93248c7d1868178,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,83
Alpaca-7B-train.jsonl,21338,6392c8f41cecdc8a3d80914c2b0837ce72684c93f1c995937d642b704c3dfbae,339b05e7a5a8add95451b69ccc7447ed13d42879209da5fb207b07be77a4c9ea,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,84
Alpaca2-7B-train.jsonl,8942,f1a8f95205fb1a0d4afad92e8f6988e460a8a99029c0cd3479deb6544bf954c1,dd937b890dbac8daff521613300d37d5acc05869dd8974f8e82b320951918aa5,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,85
Alpaca2-7B-train.jsonl,8758,4951a00d19bd604ac3a2cafbf2b5866f45f4ece2a38273c8f8e6b09537b7b07b,90cba07cb34e2ab1f38c075a8ba6f4ed56da0be966c9c08be7734358d7ab2e57,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,86
Alpaca-7B-train.jsonl,2835,2f4a09c71b9c058ec45d86bc0f79d1e79c04f60b2bf8b981042669bcea7e9645,ee1c243b99f85667b041c2b3c1ba594367c0d0097dc581aa1b9cbf3d4f96703c,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,87
Alpaca3-8B-train.jsonl,2385,a91ccbca840c90e482500b3c8e2c8f8c5990bc222d64b2aec7b04efb131d4d86,b2acbc27ab18a3bffc875d32e317b06b1ee62da0f8b48991ba86f572de1b5fb8,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,88
Alpaca3-8B-train.jsonl,18358,e4ea7b1ef68f8800ca16feb09a8ee6d23ca055e60f2edeae892877952a2c6613,29fb5140ee04ade4497595e8a9ea66b86424039677fcba8f5b9ff725901148c6,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,89
Alpaca-7B-train.jsonl,27192,e06356bd4e537a25d59ffeb6215c353e7d7ddaf211153f188683c42216779a35,8c654e4cefe75455877404ef2aa920a1c6322ccf52dd5902bf184ea7c31f6973,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,90
Alpaca-7B-train.jsonl,4665,392cd567605f6aa126e2ac5a70f8966b9cb5d7c7ff8fc6ba6ad87426c97341d4,556cc3a77ee12b1e0fb1780ee7ad014682202b68ea1aa260bd57db509d06118e,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,91
Alpaca3-8B-train.jsonl,19525,cd1b795eb3592aad9f033e2c8f61ef1d1888aea06c1dc8d1c634ceeae4e63472,1d2552da0e1faf0c2c282ff724cbd7a7c14710e5cf2a06e1161c7c41eb028283,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,92
Alpaca-7B-train.jsonl,19358,1642c99fcec53accc2249c552d8fb78d914137516712368ba4b5fb354c6686f4,14eaa02b509646b1fe4aa309855593d3996bea4315d58b7a673eeee12ee14cb7,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,93
Alpaca3-8B-train.jsonl,9251,35badfaa9c7b05b86b2da77c8b17f6becf6afdf59d9345d17c3e74c4b35dcadd,b4081d5216eb01969313e44077aecc7cec389883fcc8fa9013ae8c70ff019507,L1_no_recorded_safety_field_difference,44325,1841,0.04153412295544275,24.076588810429115,94
